"id"	"source_hash"	"source"	"effective_translation"	"plain_source"	"plain_translation"	"context"	"audit_class"	"group_key"	"verdict_a"	"recommendation_a"	"reason_a"	"reviewer_a"	"verdict_b"	"recommendation_b"	"reason_b"	"reviewer_b"
"patchouli-lang:botania:botania.page.wand1"	"sha256:6c1e3bb879758d25fde1d2c13e1ec6fc5c625f332c3ebb080e5550e9563ca2cc"	"The wand has two modes, $(thing)Bind Mode$(0) and $(thing)Function Mode$(0). In $(thing)Bind Mode$(0), sneak-right click it on a compatible block to select it, then sneak-right click elsewhere to bind the two blocks. In $(thing)Function Mode$(0) it simply doesn't perform this function, freeing the sneak-right click action up for other tasks.$(p)The two modes can be switched between by sneak-right clicking the wand in the air."	"Посох имеет два режима: $(thing)Режим привязки$(0) и $(thing)Режим управления$(0). Кликнув Shift+ПКМ по нужному блоку в $(thing)Режиме привязки$(0), Вы выделите его. После этого, нажав Shift+ПКМ уже по другому блоку, Вы привяжете их друг к другу. В $(thing)Режиме управления$(0) это сделать просто не получится.$(p)Переключить режим можно, кликнув Shift+ПКМ по воздуху."	"The wand has two modes, Bind Mode and Function Mode. In Bind Mode, sneak-right click it on a compatible block to select it, then sneak-right click elsewhere to bind the two blocks. In Function Mode it simply doesn't perform this function, freeing the sneak-right click action up for other tasks.

The two modes can be switched between by sneak-right clicking the wand in the air."	"Посох имеет два режима: Режим привязки и Режим управления. Кликнув Shift+ПКМ по нужному блоку в Режиме привязки, Вы выделите его. После этого, нажав Shift+ПКМ уже по другому блоку, Вы привяжете их друг к другу. В Режиме управления это сделать просто не получится.

Переключить режим можно, кликнув Shift+ПКМ по воздуху."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/basics/wand.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/basics/wand.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/basics/wand.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Посох имеет два режима: $(thing)Режим привязки$(0) и $(thing)Режим управления$(0). Кликнув Shift+ПКМ по нужному блоку в $(thing)Режиме привязки$(0), вы выделите его. После этого, нажав Shift+ПКМ уже по другому блоку, вы привяжете их друг к другу. В $(thing)Режиме управления$(0) это сделать просто не получится.$(p)Переключить режим можно, кликнув Shift+ПКМ по воздуху."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.welcome0"	"sha256:ca10ecd14f10bcf8db904b2b2ba165f53c7fabe5128319f432877208d4815799"	"$(o)Welcome to Botania! I congratulate you on the fine decision to strap a sapling and a book together. Or just on finding this tome in a chest. Whichever applies.$(p)$(o)You can navigate this book with the arrows at the bottom of this page, or scroll through pages with your mouse wheel."	"$(o)Добро пожаловать в Ботанию! Поздравляю с отличным решением соединить саженец и книгу. Или просто найти этот том в сундуке - смотря что произошло.$(p)$(o)Листайте книгу стрелками внизу страницы или колесом мыши."	"Welcome to Botania! I congratulate you on the fine decision to strap a sapling and a book together. Or just on finding this tome in a chest. Whichever applies.

You can navigate this book with the arrows at the bottom of this page, or scroll through pages with your mouse wheel."	"Добро пожаловать в Ботанию! Поздравляю с отличным решением соединить саженец и книгу. Или просто найти этот том в сундуке - смотря что произошло.

Листайте книгу стрелками внизу страницы или колесом мыши."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/basics/welcome.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/basics/welcome.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/basics/welcome.json"	"CHANGE"	"$(o)Добро пожаловать в Ботанию! Поздравляю: привязать саженец к книге - отличная идея. Или, возможно, вы просто нашли этот том в сундуке. Как бы то ни было.$(p)$(o)Листайте книгу стрелками внизу страницы или колесом мыши."	"Неловкое буквальное соединение фраз и дефис вместо естественной конструкции; вступление и инструкция переписаны связно."	"/root/original_language_editor_a"	"CHANGE"	"$(o)Добро пожаловать в Botania! Поздравляю с прекрасным решением связать вместе саженец и книгу. Или просто с тем, что вы нашли этот том в сундуке. Смотря что произошло.$(p)$(o)Перелистывайте страницы стрелками внизу этой страницы или колесом мыши."	"Перевод приведён к естественной игровой формулировке; название мода оставлено без перевода."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.auraRing0"	"sha256:335a4a5bb268c2a8e2815c340c4d8c4cb0126efc66d8b826546356b5b40ad6ad"	"The $(item)Band of Aura$(0) is a variant $(l:baubles/mana_ring)$(item)Band of Mana$(0)$(/l); instead of storing $(thing)Mana$(0), it generates a slow trickle of it (when equipped) and stores it in $(thing)Mana$(0)-containing items in its wearer's inventory.$(p)Plating it with an ingot of $(l:basics/terrasteel)$(item)Terrasteel$(0)$(/l) upgrades it to generate $(thing)Mana$(0) at a significantly faster rate."	"$(item)Кольцо ауры$(0) немного отличается от обычного $(item)Кольца маны$(0). Вместо хранения $(thing)Маны$(0), оно медленно создаёт её и наполняет $(thing)Маной$(0) предметы в Вашем инвентаре.$(p)Используя немного $(item)Террастали$(0) можно создать более мощное кольцо, которое генерирует $(thing)Ману$(0) значительно быстрее."	"The Band of Aura is a variant Band of Mana; instead of storing Mana, it generates a slow trickle of it (when equipped) and stores it in Mana-containing items in its wearer's inventory.

Plating it with an ingot of Terrasteel upgrades it to generate Mana at a significantly faster rate."	"Кольцо ауры немного отличается от обычного Кольца маны. Вместо хранения Маны, оно медленно создаёт её и наполняет Маной предметы в Вашем инвентаре.

Используя немного Террастали можно создать более мощное кольцо, которое генерирует Ману значительно быстрее."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/aura_ring.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/aura_ring.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/baubles/aura_ring.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"$(item)Кольцо ауры$(0) немного отличается от обычного $(item)Кольца маны$(0). Вместо хранения $(thing)Маны$(0), оно медленно создаёт её и наполняет $(thing)Маной$(0) предметы в вашем инвентаре.$(p)Используя немного $(item)Террастали$(0) можно создать более мощное кольцо, которое генерирует $(thing)Ману$(0) значительно быстрее."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.cosmeticBaubles32"	"sha256:695addd5e5c10d513dc237295602c0b4cb64a73c794739dc628f55ba1702ffff"	"Now you too can believe"	"Теперь Вы тоже можете верить"	"Now you too can believe"	"Теперь Вы тоже можете верить"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/cosmetic_baubles.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/cosmetic_baubles.json"", ""pointer"": ""/pages/32/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/baubles/cosmetic_baubles.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Теперь вы тоже можете верить"	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.goddessCharm0"	"sha256:bd741d5af6342279268cba39b0a505ee58f212d6c9d430cefb9219498a18fd6b"	"The $(item)Benevolent Goddess' Charm$(0) is a defensive $(thing)Trinket$(0) that's worn (as its name implies) in the $(thing)Charm$(0) slot.$(p)When worn, it uses $(thing)Mana$(0) to prevent explosions in its wearer's vicinity from damaging any blocks in the world."	"$(item)Очарование доброжелательной богини$(0) - это защитная безделушка, которую можно носить в слоте $(thing)брелока$(0).$(p)При ношении потребляет $(thing)Ману$(0) и предотвращает любые взрывы рядом с Вами."	"The Benevolent Goddess' Charm is a defensive Trinket that's worn (as its name implies) in the Charm slot.

When worn, it uses Mana to prevent explosions in its wearer's vicinity from damaging any blocks in the world."	"Очарование доброжелательной богини - это защитная безделушка, которую можно носить в слоте брелока.

При ношении потребляет Ману и предотвращает любые взрывы рядом с Вами."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/goddess_charm.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/goddess_charm.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/baubles/goddess_charm.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"$(item)Очарование доброжелательной богини$(0) - это защитная безделушка, которую можно носить в слоте $(thing)брелока$(0).$(p)При ношении потребляет $(thing)Ману$(0) и предотвращает любые взрывы рядом с вами."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.invisibilityCloak0"	"sha256:b599286f8ed20bb1e9d3d420f8350001351f73249c3785bb7f3840f7900ff663"	"No need to explain the $(item)Invisibility Cloak$(0).$(p)You wear it on your $(thing)Body$(0) slot. It takes $(thing)Mana$(0) from your inventory. It makes you and your $(thing)Trinkets$(0) invisible.$(p)Magic."	"Для этой вещи не потребуется много объяснений.$(p)Это безделушка, которую можно носить в слоте $(thing)тела$(0). При ношении плащ будет потреблять небольшое количество $(thing)Маны$(0), накладывая на Вас эффект невидимости."	"No need to explain the Invisibility Cloak.

You wear it on your Body slot. It takes Mana from your inventory. It makes you and your Trinkets invisible.

Magic."	"Для этой вещи не потребуется много объяснений.

Это безделушка, которую можно носить в слоте тела. При ношении плащ будет потреблять небольшое количество Маны, накладывая на Вас эффект невидимости."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/invisibility_cloak.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/invisibility_cloak.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/baubles/invisibility_cloak.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Для этой вещи не потребуется много объяснений.$(p)Это безделушка, которую можно носить в слоте $(thing)тела$(0). При ношении плащ будет потреблять небольшое количество $(thing)Маны$(0), накладывая на вас эффект невидимости."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.itemFinder0"	"sha256:eb785810a35153dc993e294950e598e2ff8a2fb4fd0e1b46fba8d0fbd2e03b87"	"$(item)The Spectator$(0) is a headband that allows its wearer to perceive the world in a better way. When its wearer holds an item, all of the following will emit colorful particles for easy spotting:"	"$(item)Инспектор$(0) это головная повязка, которая позволяет носителю лучше чувствовать окружающий мир. Удерживая в руке какой-либо элемент, любой $(thing)Контейнер$(0) (сундук, вагонетка, ослик с сундуком, печь, и т.д.), содержащий предмет этого типа, а также $(thing)Мобы$(0) которые держат этот предмет, $(o)(...)$(0)"	"The Spectator is a headband that allows its wearer to perceive the world in a better way. When its wearer holds an item, all of the following will emit colorful particles for easy spotting:"	"Инспектор это головная повязка, которая позволяет носителю лучше чувствовать окружающий мир. Удерживая в руке какой-либо элемент, любой Контейнер (сундук, вагонетка, ослик с сундуком, печь, и т.д.), содержащий предмет этого типа, а также Мобы которые держат этот предмет, (...)"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/item_finder.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/item_finder.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/baubles/item_finder.json"	"CHANGE"	"$(item)Инспектор$(0) - это повязка на голову, которая помогает владельцу лучше видеть окружающий мир. Когда он держит предмет в руке, следующие объекты будут испускать цветные частицы, чтобы их было легко заметить:"	"Текущий текст подменяет начало списка фрагментом следующей страницы и содержит деепричастный оборот без общего деятеля; восстановлен полный смысл исходной строки."	"/root/original_language_editor_a"	"CHANGE"	"$(item)Спектатор$(0) — головная повязка, позволяющая лучше воспринимать окружающий мир. Когда её владелец держит предмет в руке, всё перечисленное ниже испускает разноцветные частицы, чтобы его было легче заметить:"	"Восстановлен полный естественный текст по актуальному оригиналу без постороннего списка."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.itemFinder1"	"sha256:7c13e1d7228c14a64dcb3f603abe8f5a17a64546b5d544e26c988a91a141c2cd"	"$(li)$(thing)containers$(0) (chests, minecarts, furnaces, etc.) containing that item,$(li)$(thing)dropped items$(0) of that type,$(li)$(thing)mobs$(0) with that item equipped,$(li)$(thing)players$(0) or $(thing)pack animals$(0) (llamas, mules, etc.) with that item in their inventory,$(li)$(thing)villagers$(0) trading for that item.$(p)When sneaking, all dropped items near the wearer will shine, regardless of the held item."	"$(o)(...)$(0) $(thing)Игроки$(0), имеющие этот предмет в инвентаре, и $(thing)Жители$(0), которые хотят им поторговать, будут светиться частицами зеленого цвета, позволяя их легко обнаружить.$(p)Если вы крадётесь, то все брошенные предметы вокруг игрока будут светиться, независимо от типа предмета в руке."	"- containers (chests, minecarts, furnaces, etc.) containing that item,
- dropped items of that type,
- mobs with that item equipped,
- players or pack animals (llamas, mules, etc.) with that item in their inventory,
- villagers trading for that item.

When sneaking, all dropped items near the wearer will shine, regardless of the held item."	"(...) Игроки, имеющие этот предмет в инвентаре, и Жители, которые хотят им поторговать, будут светиться частицами зеленого цвета, позволяя их легко обнаружить.

Если вы крадётесь, то все брошенные предметы вокруг игрока будут светиться, независимо от типа предмета в руке."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/item_finder.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/item_finder.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/baubles/item_finder.json"	"CHANGE"	"$(li)$(thing)контейнеры$(0) (сундуки, вагонетки, печи и т. д.) с этим предметом,$(li)$(thing)выброшенные предметы$(0) этого типа,$(li)$(thing)мобы$(0) с этим предметом в снаряжении,$(li)$(thing)игроки$(0) или $(thing)вьючные животные$(0) (ламы, мулы и т. д.) с этим предметом в инвентаре,$(li)$(thing)жители$(0), торгующие этим предметом.$(p)Когда носитель крадётся, все выброшенные рядом предметы будут светиться независимо от предмета в руке."	"Продолжение списка заменено обрывком и пропускает контейнеры, выброшенные предметы, мобов и вьючных животных; список и финальная инструкция восстановлены."	"/root/original_language_editor_a"	"PASS"	""	""	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.monocle0"	"sha256:dd5f13b88be2d3b263f544d758ebdcdc3040d1ecceff12d12113de6ce52968a5"	"The $(item)Manaseer Monocle$(0) is a handy accessory for insight into $(thing)Mana Bursts$(0)' trajectories. It's not just a fancy eyepiece: it allows its wearer to see all nearby $(thing)Mana Bursts$(0)-- even through walls. Additionally, when a wearer looks at a flower, they can see its areas of effect."	"Монокль - это удобный аксессуар для тех, кто хочет узнать, откуда идут $(thing)Всплески маны$(0). Монокль также позволит Вам видеть все близлежащие $(thing)Всплески маны$(0) даже сквозь стены. Более важным, пожалуй, является то, что когда Вы носите монокль и смотрите на цветок, Вы сможете увидеть его зону действия."	"The Manaseer Monocle is a handy accessory for insight into Mana Bursts' trajectories. It's not just a fancy eyepiece: it allows its wearer to see all nearby Mana Bursts-- even through walls. Additionally, when a wearer looks at a flower, they can see its areas of effect."	"Монокль - это удобный аксессуар для тех, кто хочет узнать, откуда идут Всплески маны. Монокль также позволит Вам видеть все близлежащие Всплески маны даже сквозь стены. Более важным, пожалуй, является то, что когда Вы носите монокль и смотрите на цветок, Вы сможете увидеть его зону действия."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/monocle.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/monocle.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/baubles/monocle.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Монокль - это удобный аксессуар для тех, кто хочет узнать, откуда идут $(thing)Всплески маны$(0). Монокль также позволит вам видеть все близлежащие $(thing)Всплески маны$(0) даже сквозь стены. Более важным, пожалуй, является то, что когда вы носите монокль и смотрите на цветок, вы сможете увидеть его зону действия."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.speedUpBelt0"	"sha256:3d82597a71cd22c3ab8534b575df243b68c0d20f0b3caf9eafcc0aa199c71c66"	"The $(item)Planestrider's Sash$(0) is an alternative to the $(l:baubles/travel_belt)$(item)Sojourner's Sash$(0)$(/l).$(p)Unlike its counterpart, it provides no speed boost by default-- however, the more its wearer moves, the faster they get, allowing them to hit truly ludicrous speeds. If its user stops running, however, their bonus is reset."	"$(item)Кушак ускорения$(0) является альтернативой $(item)Кушака Пилигрима$(0).$(p)По сравнению с $(item)Кушаком Пилигрима$(0), $(item)Кушак ускорения$(0) увеличивает скорость передвижения не сразу. Таким образом, чем больше Вы ходите, тем Вы быстрее. Если Вы остановитесь, бонус ускорения будет сброшен."	"The Planestrider's Sash is an alternative to the Sojourner's Sash.

Unlike its counterpart, it provides no speed boost by default-- however, the more its wearer moves, the faster they get, allowing them to hit truly ludicrous speeds. If its user stops running, however, their bonus is reset."	"Кушак ускорения является альтернативой Кушака Пилигрима.

По сравнению с Кушаком Пилигрима, Кушак ускорения увеличивает скорость передвижения не сразу. Таким образом, чем больше Вы ходите, тем Вы быстрее. Если Вы остановитесь, бонус ускорения будет сброшен."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/speed_up_belt.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/speed_up_belt.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/baubles/speed_up_belt.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"$(item)Кушак ускорения$(0) является альтернативой $(item)Кушака Пилигрима$(0).$(p)По сравнению с $(item)Кушаком Пилигрима$(0), $(item)Кушак ускорения$(0) увеличивает скорость передвижения не сразу. Таким образом, чем больше вы ходите, тем вы быстрее. Если вы остановитесь, бонус ускорения будет сброшен."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.speedUpBelt1"	"sha256:8b23e1bd67f7c6156360bb5724bae47c3b76457be8781eddf119f33c3ec14cc4"	"If you go slow you're a Planeswalker"	"Если Вы медленно передвигаетесь, Вы Мироходец"	"If you go slow you're a Planeswalker"	"Если Вы медленно передвигаетесь, Вы Мироходец"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/speed_up_belt.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/speed_up_belt.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/baubles/speed_up_belt.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Если вы медленно передвигаетесь, вы Мироходец"	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.superLavaPendant1"	"sha256:78514c5f6d30a44b557932043041f638cb801f031045d58f2935678377eca677"	"You can now take a lava bath"	"Теперь Вы можете принять лавовую ванну"	"You can now take a lava bath"	"Теперь Вы можете принять лавовую ванну"	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/super_lava_pendant.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/super_lava_pendant.json"", ""pointer"": ""/pages/1/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/baubles/super_lava_pendant.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Теперь вы можете принять лавовую ванну"	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.swapRing0"	"sha256:f6e94c7188dcdc97b1422e417da364e4e7becec388a80e6cbebe48413d6f28db"	"Switching tools can be a pain, especially when you find yourself shoveling away at dirt with... an axe? The $(item)Ring of Correction$(0) is a great way to, well, correct those problems.$(p)With this ring equipped, the tool in hand will always be the right one for the block being broken, be it pick, axe, shovel, hoe, or shears. As long as you have the relevant $(thing)Mana$(0)-using tools on hand."	"Переключение инструментов - это боль. Люди часто копают землю... киркой? Использование $(item)Кольца исправления$(0) - отличный способ избежать этого.$(p)При ношении кольцо будет самостоятельно менять инструменты у Вас в руках для добычи блоков, но это будет работать только с теми инструментами, которые могут использовать $(thing)Ману$(0)."	"Switching tools can be a pain, especially when you find yourself shoveling away at dirt with... an axe? The Ring of Correction is a great way to, well, correct those problems.

With this ring equipped, the tool in hand will always be the right one for the block being broken, be it pick, axe, shovel, hoe, or shears. As long as you have the relevant Mana-using tools on hand."	"Переключение инструментов - это боль. Люди часто копают землю... киркой? Использование Кольца исправления - отличный способ избежать этого.

При ношении кольцо будет самостоятельно менять инструменты у Вас в руках для добычи блоков, но это будет работать только с теми инструментами, которые могут использовать Ману."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/swap_ring.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/swap_ring.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/baubles/swap_ring.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"Переключение инструментов - это боль. Люди часто копают землю... киркой? Использование $(item)Кольца исправления$(0) - отличный способ избежать этого.$(p)При ношении кольцо будет самостоятельно менять инструменты у вас в руках для добычи блоков, но это будет работать только с теми инструментами, которые могут использовать $(thing)Ману$(0)."	"Заглавная форма обращения внутри предложения заменена на современную строчную."	"/root/original_language_editor_b"
"patchouli-lang:botania:botania.page.tinyPlanet0"	"sha256:0c345c10448c78c66a6d6c13087e33f7c5c682bdccd0039434c0e0c33b646e0d"	"The $(item)Tiny Planet$(0) is a $(thing)Trinket$(0) with gravitational properties. When equipped, it pulls nearby $(thing)Mana Bursts$(0) into orbits around its wearer.$(p)By increasing its mass with some $(item)Stone$(0), it can also be placed as a block for the same effect."	"$(item)Микропланета$(0) это $(thing)безделушка$(0) с гравитационными свойствами. Когда $(item)Микропланета$(0) экипирована, она притянет ближайшие $(thing)Всплески маны$(0) к игроку, заставя их двигаться по орбите вокруг него.$(p)Увеличив массу микропланеты с помощью $(item)Камня$(0), можно разместить её в мире с тем же эффектом."	"The Tiny Planet is a Trinket with gravitational properties. When equipped, it pulls nearby Mana Bursts into orbits around its wearer.

By increasing its mass with some Stone, it can also be placed as a block for the same effect."	"Микропланета это безделушка с гравитационными свойствами. Когда Микропланета экипирована, она притянет ближайшие Всплески маны к игроку, заставя их двигаться по орбите вокруг него.

Увеличив массу микропланеты с помощью Камня, можно разместить её в мире с тем же эффектом."	"{""kind"": ""patchouli_language_text"", ""location"": {""archive"": ""mods/Botania-1.20.1-448-FORGE.jar"", ""member"": ""assets/botania/patchouli_books/lexicon/en_us/entries/baubles/tiny_planet.json"", ""output_member"": ""assets/botania/patchouli_books/lexicon/ru_ru/entries/baubles/tiny_planet.json"", ""pointer"": ""/pages/0/text""}, ""source_id"": ""patchouli"", ""state"": ""visible""}"	"PROSE"	"patchouli:assets/botania/patchouli_books/lexicon/<language>/entries/baubles/tiny_planet.json"	"PASS"	""	""	"/root/original_language_editor_a"	"CHANGE"	"$(item)Микропланета$(0) это $(thing)безделушка$(0) с гравитационными свойствами. Когда $(item)Микропланета$(0) экипирована, она притянет ближайшие $(thing)Всплески маны$(0) к игроку, заставляя их двигаться по орбите вокруг него.$(p)Увеличив массу микропланеты с помощью $(item)Камня$(0), можно разместить её в мире с тем же эффектом."	"Исправлена опечатка: «заставя» -> «заставляя»."	"/root/original_language_editor_b"
